"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"02/12/2015","56","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"02/13/2015","46","PM2.5","Bristol","42-017-0012","AQS"
"02/14/2015","69","PM2.5","Bristol","42-017-0012","AQS"
"02/15/2015","50","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"02/16/2015","48","PM2.5","Torresdale Station","42-101-0075","AQS"
"02/17/2015","72","PM2.5","New Garden","42-029-0100","AQS"
"02/18/2015","98","PM2.5","Bristol","42-017-0012","AQS"
"02/19/2015","53","PM2.5","Chester","42-045-0002","AQS"
"02/20/2015","55","PM2.5","Bristol","42-017-0012","AQS"
"02/21/2015","78","PM2.5","Bristol","42-017-0012","AQS"
"02/22/2015","92","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"02/23/2015","55","PM2.5","New Garden","42-029-0100","AQS"
"02/24/2015","53","PM2.5","Fire Administration Building (FAB)","42-101-0057","AQS"
"02/25/2015","83","PM2.5","Bristol","42-017-0012","AQS"
"02/26/2015","67","PM2.5","Bellefonte River Road Park","10-003-1003","AQS"
"02/27/2015","60","PM2.5","New Garden","42-029-0100","AQS"
"02/28/2015","68","PM2.5","Route 9 Delaware City","10-003-1008","AQS"
"03/01/2015","96","PM2.5","Bristol","42-017-0012","AQS"
"03/02/2015","87","PM2.5","New Garden","42-029-0100","AQS"
"03/03/2015","66","PM2.5","New Garden","42-029-0100","AQS"
"03/04/2015","101","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"03/05/2015","55","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"03/06/2015","58","PM2.5","Torresdale Station","42-101-0075","AQS"
"03/07/2015","80","PM2.5","Bristol","42-017-0012","AQS"
"03/08/2015","83","PM2.5","Bristol","42-017-0012","AQS"
"03/09/2015","81","NO2","Air Management Services Laboratory (AMS LAB)","42-101-0004","AQS"
"03/10/2015","76","PM2.5","Bristol","42-017-0012","AQS"
"03/11/2015","70","PM2.5","MLK  CORNER OF MLK BLVD AND JUSTISON ST","10-003-2004","AQS"
"03/12/2015","45","Ozone","BCSP","10-003-1010","AQS"
