"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"05/31/2017","61","Ozone","Garinger High School","37-119-0041","AQS"
"06/01/2017","80","Ozone","Monroe School","37-179-0003","AQS"
"06/02/2017","97","Ozone","Not Available","45-091-8801","AQS"
"06/03/2017","90","Ozone","University Meadows","37-119-0046","AQS"
"06/04/2017","51","PM2.5","Montclaire Elementary School","37-119-0042","AQS"
"06/05/2017","26","PM2.5","Montclaire Elementary School","37-119-0042","AQS"
"06/06/2017","58","Ozone","YORK (LANDFILL)","45-091-0008","AQS"
"06/07/2017","44","Ozone","Crouse","37-109-0004","AQS"
"06/08/2017","49","Ozone","Not Available","45-091-8801","AQS"
"06/09/2017","67","Ozone","University Meadows","37-119-0046","AQS"
"06/10/2017","80","Ozone","University Meadows","37-119-0046","AQS"
