"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/16/2011","41","","Earhart","48-113-0061","AQS"
"03/22/2011","50","","Earhart","48-113-0061","AQS"
"03/28/2011","25","","Earhart","48-113-0061","AQS"
"04/03/2011","51","","Earhart","48-113-0061","AQS"
"04/09/2011","28","","Earhart","48-113-0061","AQS"
"04/15/2011","79","","Stage Coach","48-439-3010","AQS"
"04/21/2011","36","","Earhart","48-113-0061","AQS"
"04/27/2011","19","","Earhart","48-113-0061","AQS"
"05/03/2011","20","","Earhart","48-113-0061","AQS"
"05/09/2011","32","","Earhart","48-113-0061","AQS"
"05/15/2011","17","","Earhart","48-113-0061","AQS"
"05/21/2011","36","","Earhart","48-113-0061","AQS"
"05/27/2011","31","","Earhart","48-113-0061","AQS"
"06/02/2011","34","","Earhart","48-113-0061","AQS"
"06/08/2011","29","","Earhart","48-113-0061","AQS"
"06/14/2011","33","","Earhart","48-113-0061","AQS"
"06/20/2011","30","","Convention Center","48-113-0050","AQS"
"06/26/2011","23","","Convention Center","48-113-0050","AQS"
"07/02/2011","45","","Convention Center","48-113-0050","AQS"
"07/08/2011","25","","Convention Center","48-113-0050","AQS"
"07/14/2011","21","","Stage Coach","48-439-3010","AQS"
"07/20/2011","21","","Convention Center","48-113-0050","AQS"
"07/26/2011","52","","Earhart","48-113-0061","AQS"
"08/01/2011","28","","Convention Center","48-113-0050","AQS"
"08/07/2011","29","","Earhart","48-113-0061","AQS"
"08/13/2011","19","","Convention Center","48-113-0050","AQS"
"08/19/2011","35","","Convention Center","48-113-0050","AQS"
"08/25/2011","32","","Earhart","48-113-0061","AQS"
"08/31/2011","32","","Earhart","48-113-0061","AQS"
"09/06/2011","24","","Earhart","48-113-0061","AQS"
"09/12/2011","47","","Earhart","48-113-0061","AQS"
"09/18/2011","15","","Convention Center","48-113-0050","AQS"
"09/24/2011","26","","Convention Center","48-113-0050","AQS"
"09/30/2011","31","","Convention Center","48-113-0050","AQS"
"10/06/2011","31","","Convention Center","48-113-0050","AQS"
"10/12/2011","15","","Convention Center","48-113-0050","AQS"
"10/18/2011","19","","Convention Center","48-113-0050","AQS"
"10/24/2011","13","","Stage Coach","48-439-3010","AQS"
"10/30/2011","18","","Convention Center","48-113-0050","AQS"
"11/05/2011","26","","Convention Center","48-113-0050","AQS"
"11/11/2011","20","","Convention Center","48-113-0050","AQS"
"11/17/2011","14","","Stage Coach","48-439-3010","AQS"
"11/23/2011","30","","Convention Center","48-113-0050","AQS"
"11/29/2011","24","","Convention Center","48-113-0050","AQS"
"12/05/2011","7","","Convention Center","48-113-0050","AQS"
"12/11/2011","22","","Earhart","48-113-0061","AQS"
"12/17/2011","26","","Earhart","48-113-0061","AQS"
"12/23/2011","15","","Convention Center","48-113-0050","AQS"
"12/29/2011","25","","Convention Center","48-113-0050","AQS"
"01/04/2012","33","","Earhart","48-113-0061","AQS"
"01/10/2012","7","","Convention Center","48-113-0050","AQS"
"01/16/2012","12","","Convention Center","48-113-0050","AQS"
"01/22/2012","75","","Earhart","48-113-0061","AQS"
"01/28/2012","9","","Earhart","48-113-0061","AQS"
"02/03/2012","15","","Convention Center","48-113-0050","AQS"
"02/09/2012","23","","Convention Center","48-113-0050","AQS"
"02/15/2012","32","","Earhart","48-113-0061","AQS"
"02/21/2012","56","","Stage Coach","48-439-3010","AQS"
"02/27/2012","19","","Convention Center","48-113-0050","AQS"
"03/04/2012","18","","Earhart","48-113-0061","AQS"
"03/10/2012","13","","Convention Center","48-113-0050","AQS"
"03/16/2012","20","","Convention Center","48-113-0050","AQS"
"03/22/2012","16","","Convention Center","48-113-0050","AQS"
"03/28/2012","23","","Convention Center","48-113-0050","AQS"
"04/03/2012","23","","Convention Center","48-113-0050","AQS"
"04/09/2012","25","","Convention Center","48-113-0050","AQS"
"04/15/2012","25","","Stage Coach","48-439-3010","AQS"
"04/21/2012","15","","Convention Center","48-113-0050","AQS"
"04/27/2012","35","","Convention Center","48-113-0050","AQS"
"05/03/2012","23","","Earhart","48-113-0061","AQS"
"05/09/2012","24","","Earhart","48-113-0061","AQS"
"05/15/2012","24","","Earhart","48-113-0061","AQS"
"05/21/2012","25","","Earhart","48-113-0061","AQS"
"05/27/2012","17","","Convention Center","48-113-0050","AQS"
"06/02/2012","21","","Convention Center","48-113-0050","AQS"
"06/08/2012","23","","Stage Coach","48-439-3010","AQS"
"06/14/2012","23","","Convention Center","48-113-0050","AQS"
"06/20/2012","19","","Convention Center","48-113-0050","AQS"
"06/26/2012","51","","Earhart","48-113-0061","AQS"
"07/02/2012","54","","Earhart","48-113-0061","AQS"
"07/08/2012","22","","Earhart","48-113-0061","AQS"
"07/14/2012","20","","Earhart","48-113-0061","AQS"
"07/20/2012","26","","Earhart","48-113-0061","AQS"
"07/26/2012","31","","Stage Coach","48-439-3010","AQS"
