"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"12/06/2013","7","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"12/12/2013","20","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"12/18/2013","25","","GLEN BURNIE","24-003-1003","AQS"
"12/24/2013","7","","GLEN BURNIE","24-003-1003","AQS"
"12/30/2013","8","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/05/2014","27","","GLEN BURNIE","24-003-1003","AQS"
"01/11/2014","10","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/17/2014","27","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/23/2014","38","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/29/2014","29","","GLEN BURNIE","24-003-1003","AQS"
"02/04/2014","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/10/2014","26","","GLEN BURNIE","24-003-1003","AQS"
"02/16/2014","15","","GLEN BURNIE","24-003-1003","AQS"
"02/20/2014","0","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/22/2014","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/28/2014","16","","GLEN BURNIE","24-003-1003","AQS"
"03/05/2014","0","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/06/2014","17","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/12/2014","40","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/18/2014","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/24/2014","14","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"03/30/2014","3","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/05/2014","8","","GLEN BURNIE","24-003-1003","AQS"
"04/11/2014","30","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/17/2014","16","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"04/23/2014","7","","GLEN BURNIE","24-003-1003","AQS"
"04/29/2014","6","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"05/05/2014","8","","GLEN BURNIE","24-003-1003","AQS"
"05/11/2014","13","","GLEN BURNIE","24-003-1003","AQS"
"05/17/2014","14","","GLEN BURNIE","24-003-1003","AQS"
"05/23/2014","13","","GLEN BURNIE","24-003-1003","AQS"
"05/29/2014","5","","GLEN BURNIE","24-003-1003","AQS"
"06/04/2014","21","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/10/2014","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/16/2014","27","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"06/22/2014","14","","GLEN BURNIE","24-003-1003","AQS"
"06/28/2014","13","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"07/04/2014","11","","GLEN BURNIE","24-003-1003","AQS"
"07/10/2014","14","","GLEN BURNIE","24-003-1003","AQS"
"07/16/2014","15","","GLEN BURNIE","24-003-1003","AQS"
"07/22/2014","17","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"07/28/2014","17","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/03/2014","6","","GLEN BURNIE","24-003-1003","AQS"
"08/09/2014","22","","GLEN BURNIE","24-003-1003","AQS"
"08/15/2014","13","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"08/21/2014","17","","GLEN BURNIE","24-003-1003","AQS"
"08/27/2014","26","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/02/2014","18","","GLEN BURNIE","24-003-1003","AQS"
"09/08/2014","12","","GLEN BURNIE","24-003-1003","AQS"
"09/14/2014","6","","GLEN BURNIE","24-003-1003","AQS"
"09/20/2014","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"09/26/2014","13","","GLEN BURNIE","24-003-1003","AQS"
"10/02/2014","15","","GLEN BURNIE","24-003-1003","AQS"
"10/03/2014","0","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/08/2014","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/14/2014","17","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/20/2014","15","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"10/26/2014","12","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/01/2014","8","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/07/2014","6","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/13/2014","14","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/19/2014","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"11/25/2014","13","","GLEN BURNIE","24-003-1003","AQS"
"12/01/2014","19","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"12/07/2014","6","","GLEN BURNIE","24-003-1003","AQS"
"12/13/2014","25","","GLEN BURNIE","24-003-1003","AQS"
"12/19/2014","13","","GLEN BURNIE","24-003-1003","AQS"
"12/25/2014","4","","GLEN BURNIE","24-003-1003","AQS"
"12/31/2014","16","","GLEN BURNIE","24-003-1003","AQS"
"01/06/2015","13","","GLEN BURNIE","24-003-1003","AQS"
"01/12/2015","14","","GLEN BURNIE","24-003-1003","AQS"
"01/18/2015","16","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/24/2015","10","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"01/30/2015","9","","GLEN BURNIE","24-003-1003","AQS"
"02/05/2015","11","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/11/2015","21","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/17/2015","23","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
"02/23/2015","10","","GLEN BURNIE","24-003-1003","AQS"
"03/01/2015","22","","BCFD-TRUCK COMPANY 20","24-510-0008","AQS"
